order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,delivery_days,profit_margin,order_year,order_month,quarter
IN-2013-38440,2013-01-18,2013-01-21,First Class,Roland Fjeld,Consumer,New South Wales,Australia,APAC,Oceania,OFF-BI-10001659,Office Supplies,Binders,"Cardinal Index Tab, Clear",33.0,5,0.1,2.82,0.86,High,3,8.545454545454545,2013,January,1
EG-2013-2850,2013-01-18,2013-01-20,Second Class,Julie Prescott,Home Office,Al Iskandariyah,Egypt,Africa,Africa,OFF-FEL-10000070,Office Supplies,Storage,"Fellowes Box, Industrial",20.0,1,0.0,0.99,0.86,Medium,2,4.95,2013,January,1
IT-2013-1399443,2013-01-18,2013-01-25,Standard Class,Harry Marie,Corporate,England,United Kingdom,EU,North,OFF-AR-10000266,Office Supplies,Art,"BIC Markers, Fluorescent",42.0,3,0.5,-34.965,0.85,Medium,7,-83.25000000000001,2013,January,1
MX-2013-152996,2013-01-19,2013-01-26,Standard Class,Saphhira Shifley,Corporate,Tocantins,Brazil,LATAM,South,FUR-BO-10002766,Furniture,Bookcases,"Bush Classic Bookcase, Traditional",,10,0.0,110.0,203.13,Medium,7,,2013,January,1
TU-2013-9570,2013-01-19,2013-01-22,First Class,Robert Marley,Home Office,Istanbul,Turkey,EMEA,EMEA,OFF-ELD-10001694,Office Supplies,Storage,"Eldon File Cart, Single Width",307.0,6,0.6,-322.452,64.7,High,3,-105.03322475570032,2013,January,1
IN-2013-80209,2013-01-19,2013-01-22,Second Class,Sandra Flanagan,Consumer,Canterbury,New Zealand,APAC,Oceania,TEC-AC-10001611,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth",273.0,6,0.0,76.14,40.77,High,3,27.890109890109887,2013,January,1
ES-2013-5448041,2013-01-19,2013-01-21,Second Class,Justin Deggeller,Corporate,Bavaria,Germany,EU,Central,OFF-ST-10004191,Office Supplies,Storage,"Tenex Lockers, Blue",184.0,1,0.1,32.655,29.48,High,2,17.747282608695652,2013,January,1
ES-2013-2417633,2013-01-19,2013-01-25,Standard Class,Muhammed MacIntyre,Corporate,Madrid,Spain,EU,South,OFF-AP-10002330,Office Supplies,Appliances,"Hamilton Beach Stove, Silver",,3,0.0,619.11,27.22,Medium,6,,2013,January,1
MO-2013-6410,2013-01-19,2013-01-21,Second Class,Cyma Kinney,Corporate,Grand Casablanca,Morocco,Africa,Africa,TEC-KON-10002034,Technology,Machines,"Konica Receipt Printer, Wireless",122.0,1,0.0,24.45,26.82,High,2,20.04098360655738,2013,January,1
MX-2013-152996,2013-01-19,2013-01-26,Standard Class,Saphhira Shifley,Corporate,Tocantins,Brazil,LATAM,South,FUR-CH-10003354,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",240.0,2,0.0,69.64,15.24,Medium,7,29.01666666666667,2013,January,1
MX-2013-152996,2013-01-19,2013-01-26,Standard Class,Saphhira Shifley,Corporate,Tocantins,Brazil,LATAM,South,OFF-BI-10004042,Office Supplies,Binders,"Cardinal Binding Machine, Recycled",100.0,3,0.0,42.06,6.64,Medium,7,42.06,2013,January,1
MX-2013-152996,2013-01-19,2013-01-26,Standard Class,Saphhira Shifley,Corporate,Tocantins,Brazil,LATAM,South,OFF-PA-10003838,Office Supplies,Paper,"Eaton Note Cards, Premium",89.0,5,0.0,36.3,6.58,Medium,7,40.78651685393258,2013,January,1
ES-2013-1375070,2013-01-19,2013-01-24,Second Class,Alan Dominguez,Home Office,Berlin,Germany,EU,Central,FUR-FU-10004608,Furniture,Furnishings,"Advantus Door Stop, Erganomic",39.0,1,0.1,9.165,5.65,Medium,5,23.5,2013,January,1
MO-2013-6410,2013-01-19,2013-01-21,Second Class,Cyma Kinney,Corporate,Grand Casablanca,Morocco,Africa,Africa,OFF-STA-10002654,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent",25.0,1,0.0,7.92,2.85,High,2,31.679999999999996,2013,January,1
ES-2013-5448041,2013-01-19,2013-01-21,Second Class,Justin Deggeller,Corporate,Bavaria,Germany,EU,Central,OFF-BI-10002193,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Recycled",15.0,3,0.0,3.51,2.25,High,2,23.4,2013,January,1
PL-2013-2260,2013-01-20,2013-01-24,Second Class,Steve Carroll,Home Office,Silesia,Poland,EMEA,EMEA,OFF-CUI-10002022,Office Supplies,Appliances,"Cuisinart Refrigerator, Black",991.0,2,0.0,416.22,176.54,Medium,4,42.00000000000001,2013,January,1
PL-2013-2260,2013-01-20,2013-01-24,Second Class,Steve Carroll,Home Office,Silesia,Poland,EMEA,EMEA,FUR-SAF-10003819,Furniture,Chairs,"SAFCO Swivel Stool, Set of Two",,6,0.0,387.9,72.56,Medium,4,,2013,January,1
PL-2013-2260,2013-01-20,2013-01-24,Second Class,Steve Carroll,Home Office,Silesia,Poland,EMEA,EMEA,OFF-ELD-10002240,Office Supplies,Storage,"Eldon Shelving, Wire Frame",47.0,1,0.0,3.78,6.1,Medium,4,8.042553191489361,2013,January,1
PL-2013-2260,2013-01-20,2013-01-24,Second Class,Steve Carroll,Home Office,Silesia,Poland,EMEA,EMEA,TEC-NOK-10001844,Technology,Phones,"Nokia Office Telephone, with Caller ID",65.0,1,0.0,2.58,5.9,Medium,4,3.9692307692307693,2013,January,1
PL-2013-2260,2013-01-20,2013-01-24,Second Class,Steve Carroll,Home Office,Silesia,Poland,EMEA,EMEA,OFF-BIC-10000718,Office Supplies,Art,"BIC Pencil Sharpener, Fluorescent",61.0,2,0.0,20.58,5.16,Medium,4,33.73770491803278,2013,January,1
PL-2013-2260,2013-01-20,2013-01-24,Second Class,Steve Carroll,Home Office,Silesia,Poland,EMEA,EMEA,FUR-ADV-10004395,Furniture,Furnishings,"Advantus Door Stop, Durable",42.0,1,0.0,21.03,3.34,Medium,4,50.07142857142858,2013,January,1
PL-2013-2260,2013-01-20,2013-01-24,Second Class,Steve Carroll,Home Office,Silesia,Poland,EMEA,EMEA,OFF-ACC-10004364,Office Supplies,Fasteners,"Accos Push Pins, Bulk Pack",15.0,1,0.0,4.2,1.1,Medium,4,28.000000000000004,2013,January,1
PL-2013-2260,2013-01-20,2013-01-24,Second Class,Steve Carroll,Home Office,Silesia,Poland,EMEA,EMEA,OFF-HON-10002610,Office Supplies,Labels,"Hon Removable Labels, Adjustable",11.0,1,0.0,0.51,0.1,Medium,4,4.636363636363637,2013,January,1
ES-2013-3939561,2013-01-21,2013-01-24,Second Class,James Galang,Consumer,England,United Kingdom,EU,North,FUR-TA-10000184,Furniture,Tables,"Barricks Conference Table, Fully Assembled",,6,0.0,2071.44,432.13,Medium,3,,2013,January,1
US-2013-167339,2013-01-21,2013-01-23,Second Class,Tamara Dahlen,Consumer,California,United States,US,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,,7,0.2,76.0116,129.27,High,2,,2013,January,1
MX-2013-153654,2013-01-21,2013-01-25,Second Class,Don Weiss,Consumer,Puebla,Mexico,LATAM,North,FUR-TA-10000317,Furniture,Tables,"Barricks Computer Table, Fully Assembled",,4,0.2,332.288,105.03,Medium,4,,2013,January,1
CA-2013-9990,2013-01-21,2013-01-21,Same Day,Alan Barnes,Consumer,Ontario,Canada,Canada,Canada,OFF-BIN-10000712,Office Supplies,Art,"Binney & Smith Canvas, Blue",411.0,8,0.0,78.0,59.79,High,0,18.97810218978102,2013,January,1
MX-2013-153654,2013-01-21,2013-01-25,Second Class,Don Weiss,Consumer,Puebla,Mexico,LATAM,North,TEC-PH-10003932,Technology,Phones,"Apple Audio Dock, VoIP",334.0,3,0.0,13.32,37.05,Medium,4,3.9880239520958085,2013,January,1
ES-2013-3939561,2013-01-21,2013-01-24,Second Class,James Galang,Consumer,England,United Kingdom,EU,North,TEC-CO-10004005,Technology,Copiers,"Sharp Copy Machine, Laser",717.0,3,0.0,93.15,32.86,Medium,3,12.99163179916318,2013,January,1
MX-2013-153654,2013-01-21,2013-01-25,Second Class,Don Weiss,Consumer,Puebla,Mexico,LATAM,North,FUR-BO-10003543,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile",319.0,3,0.2,111.576,29.28,Medium,4,34.97680250783699,2013,January,1
MO-2013-6540,2013-01-21,2013-01-26,Standard Class,Lindsay Castell,Home Office,Fès-Boulemane,Morocco,Africa,Africa,TEC-BEL-10003985,Technology,Accessories,"Belkin Router, USB",518.0,2,0.0,243.42,25.85,Medium,5,46.99227799227799,2013,January,1
US-2013-167339,2013-01-21,2013-01-23,Second Class,Tamara Dahlen,Consumer,California,United States,US,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,154.0,2,0.2,-5.7588,22.44,High,2,-3.7394805194805194,2013,January,1
MO-2013-6540,2013-01-21,2013-01-26,Standard Class,Lindsay Castell,Home Office,Fès-Boulemane,Morocco,Africa,Africa,TEC-BRO-10003555,Technology,Copiers,"Brother Ink, High-Speed",146.0,1,0.0,8.73,12.74,Medium,5,5.979452054794521,2013,January,1
US-2013-151841,2013-01-21,2013-01-25,Second Class,Don Weiss,Consumer,Pernambuco,Brazil,LATAM,South,FUR-TA-10001100,Furniture,Tables,"Barricks Computer Table, Fully Assembled",511.0,4,0.6,-178.976,8.83,Medium,4,-35.02465753424657,2013,January,1
US-2013-151841,2013-01-21,2013-01-25,Second Class,Don Weiss,Consumer,Pernambuco,Brazil,LATAM,South,TEC-PH-10004503,Technology,Phones,"Apple Audio Dock, VoIP",134.0,3,0.6,-187.056,8.14,Medium,4,-139.59402985074627,2013,January,1
US-2013-151841,2013-01-21,2013-01-25,Second Class,Don Weiss,Consumer,Pernambuco,Brazil,LATAM,South,FUR-BO-10001276,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile",159.0,3,0.6,-47.832,6.64,Medium,4,-30.083018867924526,2013,January,1
MX-2013-153654,2013-01-21,2013-01-25,Second Class,Don Weiss,Consumer,Puebla,Mexico,LATAM,North,OFF-ST-10004412,Office Supplies,Storage,"Smead Shelving, Wire Frame",64.0,2,0.0,3.2,5.36,Medium,4,5.0,2013,January,1
MO-2013-6540,2013-01-21,2013-01-26,Standard Class,Lindsay Castell,Home Office,Fès-Boulemane,Morocco,Africa,Africa,OFF-AME-10000851,Office Supplies,Envelopes,"Ames Mailers, with clear poly window",39.0,1,0.0,19.29,3.75,Medium,5,49.46153846153846,2013,January,1
IT-2013-4571338,2013-01-21,2013-01-25,Standard Class,Ed Braxton,Corporate,Stockholm,Sweden,EU,North,OFF-BI-10001124,Office Supplies,Binders,"Ibico Binder Covers, Clear",46.0,7,0.5,-39.585,2.55,Medium,4,-86.05434782608697,2013,January,1
US-2013-151841,2013-01-21,2013-01-25,Second Class,Don Weiss,Consumer,Pernambuco,Brazil,LATAM,South,OFF-ST-10003489,Office Supplies,Storage,"Smead Shelving, Wire Frame",26.0,2,0.6,-35.2,1.32,Medium,4,-135.3846153846154,2013,January,1
MO-2013-6540,2013-01-21,2013-01-26,Standard Class,Lindsay Castell,Home Office,Fès-Boulemane,Morocco,Africa,Africa,OFF-ROG-10002682,Office Supplies,Storage,"Rogers Box, Industrial",24.0,1,0.0,0.0,1.18,Medium,5,0.0,2013,January,1
MO-2013-6540,2013-01-21,2013-01-26,Standard Class,Lindsay Castell,Home Office,Fès-Boulemane,Morocco,Africa,Africa,OFF-STA-10001791,Office Supplies,Art,"Stanley Highlighters, Water Color",18.0,1,0.0,6.06,1.07,Medium,5,33.666666666666664,2013,January,1
ES-2013-3939561,2013-01-21,2013-01-24,Second Class,James Galang,Consumer,England,United Kingdom,EU,North,OFF-FA-10000571,Office Supplies,Fasteners,"Accos Rubber Bands, Assorted Sizes",14.0,1,0.0,3.24,0.89,Medium,3,23.142857142857146,2013,January,1
TU-2013-8240,2013-01-21,2013-01-27,Standard Class,Justin MacKendrick,Consumer,Istanbul,Turkey,EMEA,EMEA,OFF-IBI-10001772,Office Supplies,Binders,"Ibico Index Tab, Clear",3.0,1,0.6,-1.932,0.15,Medium,6,-64.4,2013,January,1
IN-2013-78809,2013-01-22,2013-01-24,Second Class,Arthur Gainer,Consumer,Maharashtra,India,APAC,Central Asia,FUR-CH-10002247,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",,4,0.0,349.2,202.32,High,2,,2013,January,1
IN-2013-78809,2013-01-22,2013-01-24,Second Class,Arthur Gainer,Consumer,Maharashtra,India,APAC,Central Asia,OFF-ST-10000622,Office Supplies,Storage,"Rogers File Cart, Single Width",568.0,4,0.0,45.36,83.03,High,2,7.985915492957746,2013,January,1
ZA-2013-7100,2013-01-22,2013-01-24,Second Class,Paul Van Hugh,Home Office,Copperbelt,Zambia,Africa,Africa,TEC-BRO-10004802,Technology,Copiers,"Brother Fax Machine, High-Speed",317.0,1,0.0,69.66,74.32,High,2,21.974763406940063,2013,January,1
IN-2013-78809,2013-01-22,2013-01-24,Second Class,Arthur Gainer,Consumer,Maharashtra,India,APAC,Central Asia,FUR-BO-10001155,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Traditional",424.0,3,0.0,25.38,47.59,High,2,5.985849056603773,2013,January,1
IN-2013-78809,2013-01-22,2013-01-24,Second Class,Arthur Gainer,Consumer,Maharashtra,India,APAC,Central Asia,OFF-ST-10003206,Office Supplies,Storage,"Eldon Shelving, Blue",194.0,4,0.0,90.96,33.42,High,2,46.88659793814433,2013,January,1
US-2013-135923,2013-01-22,2013-01-28,Standard Class,Carlos Meador,Consumer,North Carolina,United States,US,South,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",451.0,4,0.2,-67.6704,30.21,Medium,6,-15.004523281596452,2013,January,1
ES-2013-2141906,2013-01-22,2013-01-26,Standard Class,Stefania Perrino,Corporate,England,United Kingdom,EU,North,FUR-CH-10003249,Furniture,Chairs,"Office Star Steel Folding Chair, Black",268.0,3,0.0,0.0,21.44,Medium,4,0.0,2013,January,1
IN-2013-78809,2013-01-22,2013-01-24,Second Class,Arthur Gainer,Consumer,Maharashtra,India,APAC,Central Asia,OFF-SU-10003085,Office Supplies,Supplies,"Stiletto Ruler, Easy Grip",99.0,6,0.0,7.92,19.58,High,2,8.0,2013,January,1
CA-2013-148208,2013-01-22,2013-01-27,Standard Class,Bradley Talbott,Home Office,Ohio,United States,US,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.0,4,0.4,-20.2356,18.78,High,5,-18.396,2013,January,1
MX-2013-150637,2013-01-22,2013-01-26,Standard Class,Phillina Ober,Home Office,Santiago de Cuba,Cuba,LATAM,Caribbean,FUR-BO-10000038,Furniture,Bookcases,"Bush Library with Doors, Pine",244.0,1,0.0,4.86,17.27,High,4,1.9918032786885247,2013,January,1
ZA-2013-7100,2013-01-22,2013-01-24,Second Class,Paul Van Hugh,Home Office,Copperbelt,Zambia,Africa,Africa,FUR-SAF-10003745,Furniture,Chairs,"SAFCO Rocking Chair, Set of Two",137.0,1,0.0,0.0,16.4,High,2,0.0,2013,January,1
IN-2013-78809,2013-01-22,2013-01-24,Second Class,Arthur Gainer,Consumer,Maharashtra,India,APAC,Central Asia,OFF-PA-10001327,Office Supplies,Paper,"SanDisk Cards & Envelopes, Recycled",145.0,3,0.0,12.96,12.77,High,2,8.937931034482759,2013,January,1
IN-2013-34618,2013-01-22,2013-01-27,Standard Class,Maribeth Yedwab,Corporate,Beijing,China,APAC,North Asia,OFF-SU-10004938,Office Supplies,Supplies,"Fiskars Trimmer, Steel",167.0,4,0.0,15.0,11.71,Medium,5,8.982035928143713,2013,January,1
IN-2013-21080,2013-01-22,2013-01-26,Standard Class,Craig Yedwab,Corporate,Northern Territory,Australia,APAC,Oceania,TEC-PH-10001900,Technology,Phones,"Motorola Signal Booster, VoIP",129.0,1,0.1,54.408,10.65,Medium,4,42.17674418604651,2013,January,1
ES-2013-2141906,2013-01-22,2013-01-26,Standard Class,Stefania Perrino,Corporate,England,United Kingdom,EU,North,FUR-CH-10004943,Furniture,Chairs,"Office Star Bag Chairs, Adjustable",174.0,3,0.0,24.3,9.32,Medium,4,13.96551724137931,2013,January,1
CA-2013-138079,2013-01-22,2013-01-28,Standard Class,Anthony Johnson,Corporate,Washington,United States,US,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",110.0,5,0.0,37.366,8.64,Medium,6,33.96909090909091,2013,January,1
CA-2013-148208,2013-01-22,2013-01-27,Standard Class,Bradley Talbott,Home Office,Ohio,United States,US,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",55.0,3,0.2,15.8631,6.54,High,5,28.842000000000002,2013,January,1
IN-2013-78809,2013-01-22,2013-01-24,Second Class,Arthur Gainer,Consumer,Maharashtra,India,APAC,Central Asia,OFF-PA-10004335,Office Supplies,Paper,"Green Bar Computer Printout Paper, Recycled",59.0,2,0.0,16.56,6.41,High,2,28.067796610169488,2013,January,1
US-2013-135923,2013-01-22,2013-01-28,Standard Class,Carlos Meador,Consumer,North Carolina,United States,US,South,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,65.0,4,0.2,6.4864,5.3,Medium,6,9.979076923076923,2013,January,1
CA-2013-1710,2013-01-22,2013-01-28,Standard Class,Dario Medina,Corporate,Ontario,Canada,Canada,Canada,OFF-STI-10002040,Office Supplies,Supplies,"Stiletto Ruler, Easy Grip",66.0,4,0.0,27.0,4.92,Medium,6,40.909090909090914,2013,January,1
IN-2013-78809,2013-01-22,2013-01-24,Second Class,Arthur Gainer,Consumer,Maharashtra,India,APAC,Central Asia,FUR-FU-10002459,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",44.0,1,0.0,5.25,4.82,High,2,11.931818181818182,2013,January,1
IN-2013-40533,2013-01-22,2013-01-27,Standard Class,Bradley Nguyen,Consumer,Hunan,China,APAC,North Asia,OFF-EN-10003619,Office Supplies,Envelopes,"Kraft Manila Envelope, with clear poly window",60.0,2,0.0,21.0,4.75,Medium,5,35.0,2013,January,1
IN-2013-78809,2013-01-22,2013-01-24,Second Class,Arthur Gainer,Consumer,Maharashtra,India,APAC,Central Asia,OFF-AR-10000249,Office Supplies,Art,"Sanford Highlighters, Fluorescent",34.0,2,0.0,11.22,4.39,High,2,33.0,2013,January,1
CA-2013-125850,2013-01-22,2013-01-28,Standard Class,Frank Preis,Consumer,California,United States,US,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.0,3,0.0,22.2,4.18,Medium,6,50.45454545454545,2013,January,1
IN-2013-78809,2013-01-22,2013-01-24,Second Class,Arthur Gainer,Consumer,Maharashtra,India,APAC,Central Asia,OFF-FA-10000549,Office Supplies,Fasteners,"Advantus Staples, Metal",22.0,2,0.0,2.58,2.71,High,2,11.727272727272728,2013,January,1
US-2013-155180,2013-01-22,2013-01-29,Standard Class,Toby Braunhardt,Consumer,New York,United States,US,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,26.0,4,0.2,9.2176,2.66,Medium,7,35.45230769230769,2013,January,1
CA-2013-1710,2013-01-22,2013-01-28,Standard Class,Dario Medina,Corporate,Ontario,Canada,Canada,Canada,OFF-CAR-10001577,Office Supplies,Binders,"Cardinal Binding Machine, Economy",50.0,1,0.0,13.92,2.65,Medium,6,27.839999999999996,2013,January,1
IN-2013-78809,2013-01-22,2013-01-24,Second Class,Arthur Gainer,Consumer,Maharashtra,India,APAC,Central Asia,OFF-LA-10004114,Office Supplies,Labels,"Avery File Folder Labels, Alphabetical",27.0,3,0.0,7.74,2.49,High,2,28.666666666666668,2013,January,1
IN-2013-40533,2013-01-22,2013-01-27,Standard Class,Bradley Nguyen,Consumer,Hunan,China,APAC,North Asia,OFF-SU-10003527,Office Supplies,Supplies,"Elite Ruler, Easy Grip",46.0,3,0.0,11.07,2.12,Medium,5,24.065217391304348,2013,January,1
ZA-2013-7100,2013-01-22,2013-01-24,Second Class,Paul Van Hugh,Home Office,Copperbelt,Zambia,Africa,Africa,OFF-XER-10002982,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11",18.0,1,0.0,1.74,1.8,High,2,9.666666666666666,2013,January,1
CA-2013-1710,2013-01-22,2013-01-28,Standard Class,Dario Medina,Corporate,Ontario,Canada,Canada,Canada,OFF-ADV-10003125,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",23.0,2,0.0,3.42,1.69,Medium,6,14.869565217391303,2013,January,1
IN-2013-40533,2013-01-22,2013-01-27,Standard Class,Bradley Nguyen,Consumer,Hunan,China,APAC,North Asia,OFF-BI-10003646,Office Supplies,Binders,"Avery Index Tab, Economy",16.0,2,0.0,3.42,1.29,Medium,5,21.375,2013,January,1
US-2013-135923,2013-01-22,2013-01-28,Standard Class,Carlos Meador,Consumer,North Carolina,United States,US,South,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,14.0,8,0.2,4.2816,0.73,Medium,6,30.582857142857144,2013,January,1
CA-2013-146318,2013-01-22,2013-01-27,Standard Class,Marc Crier,Consumer,Washington,United States,US,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,13.0,2,0.0,6.2208,0.69,Medium,5,47.85230769230769,2013,January,1
CA-2013-111010,2013-01-22,2013-01-28,Standard Class,Paul Gonzalez,Consumer,New Jersey,United States,US,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,8.0,6,0.0,0.3024,0.64,Medium,6,3.7800000000000002,2013,January,1
CA-2013-125850,2013-01-22,2013-01-28,Standard Class,Frank Preis,Consumer,California,United States,US,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,21.0,5,0.0,9.499,0.28,Medium,6,45.233333333333334,2013,January,1
AJ-2013-2640,2013-01-23,2013-01-27,Standard Class,John Lee,Consumer,Baki,Azerbaijan,EMEA,EMEA,FUR-BAR-10004434,Furniture,Tables,"Barricks Wood Table, Rectangular",,4,0.0,946.68,393.62,High,4,,2013,January,1
US-2013-165505,2013-01-23,2013-01-27,Standard Class,Claudia Bergmann,Corporate,Vermont,United States,US,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,,13,0.0,406.7154,97.0,Medium,4,,2013,January,1
US-2013-153668,2013-01-23,2013-01-23,Same Day,Mike Kennedy,Consumer,Bahia,Brazil,LATAM,South,FUR-BO-10001483,Furniture,Bookcases,"Bush Corner Shelving, Metal",263.0,8,0.6,-309.6,53.24,Critical,0,-117.71863117870723,2013,January,1
AJ-2013-2640,2013-01-23,2013-01-27,Standard Class,John Lee,Consumer,Baki,Azerbaijan,EMEA,EMEA,OFF-WIL-10003299,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",395.0,8,0.0,43.2,44.64,High,4,10.936708860759495,2013,January,1
ES-2013-1953205,2013-01-23,2013-01-25,Second Class,Jim Sink,Corporate,Poitou-Charentes,France,EU,Central,FUR-BO-10004947,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",135.0,1,0.1,39.057,17.07,Medium,2,28.931111111111115,2013,January,1
US-2013-113964,2013-01-23,2013-01-25,Second Class,Joy Bell-,Consumer,Provincia de Buenos Aires,Argentina,LATAM,South,FUR-TA-10003855,Furniture,Tables,"Lesro Round Table, with Bottom Storage",90.0,1,0.7,-123.558,12.08,High,2,-137.28666666666666,2013,January,1
IN-2013-59195,2013-01-23,2013-01-24,First Class,Sonia Cooley,Consumer,Queensland,Australia,APAC,Oceania,OFF-LA-10002765,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Adjustable",40.0,5,0.1,0.825,10.52,High,1,2.0624999999999996,2013,January,1
RS-2013-1050,2013-01-23,2013-01-29,Standard Class,Maria Bertelson,Consumer,Chelyabinsk,Russia,EMEA,EMEA,OFF-BIC-10000582,Office Supplies,Art,"BIC Sketch Pad, Water Color",104.0,2,0.0,15.54,7.41,Medium,6,14.942307692307692,2013,January,1
IR-2013-9410,2013-01-23,2013-01-28,Standard Class,Erin Ashbrook,Corporate,Kermanshah,Iran,EMEA,EMEA,OFF-ACC-10004322,Office Supplies,Binders,"Acco Binder, Clear",58.0,4,0.0,19.2,5.97,Medium,5,33.10344827586207,2013,January,1
ES-2013-4510356,2013-01-23,2013-01-26,Second Class,Dorothy Wardle,Corporate,Ile-de-France,France,EU,Central,OFF-AR-10000066,Office Supplies,Art,"Sanford Pens, Blue",67.0,6,0.0,15.84,5.73,High,3,23.64179104477612,2013,January,1
IN-2013-59195,2013-01-23,2013-01-24,First Class,Sonia Cooley,Consumer,Queensland,Australia,APAC,Oceania,FUR-CH-10001477,Furniture,Chairs,"Novimex Chairmat, Black",97.0,2,0.1,35.538,5.67,High,1,36.63711340206186,2013,January,1
US-2013-113964,2013-01-23,2013-01-25,Second Class,Joy Bell-,Consumer,Provincia de Buenos Aires,Argentina,LATAM,South,TEC-AC-10002110,Technology,Accessories,"Memorex Mouse, Programmable",47.0,4,0.4,-30.128,4.97,High,2,-64.10212765957446,2013,January,1
CA-2013-113656,2013-01-23,2013-01-29,Standard Class,Christy Brittain,Consumer,California,United States,US,West,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",60.0,7,0.0,21.5964,4.05,Low,6,35.994,2013,January,1
RS-2013-1050,2013-01-23,2013-01-29,Standard Class,Maria Bertelson,Consumer,Chelyabinsk,Russia,EMEA,EMEA,OFF-HAR-10001948,Office Supplies,Labels,"Harbour Creations File Folder Labels, Adjustable",27.0,4,0.0,1.32,1.62,Medium,6,4.888888888888889,2013,January,1
US-2013-113964,2013-01-23,2013-01-25,Second Class,Joy Bell-,Consumer,Provincia de Buenos Aires,Argentina,LATAM,South,OFF-EN-10003352,Office Supplies,Envelopes,"Kraft Manila Envelope, with clear poly window",12.0,1,0.4,1.592,1.32,High,2,13.266666666666667,2013,January,1
US-2013-165505,2013-01-23,2013-01-27,Standard Class,Claudia Bergmann,Corporate,Vermont,United States,US,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,100.0,2,0.0,42.9914,1.1,Medium,4,42.9914,2013,January,1
IR-2013-4330,2013-01-23,2013-01-28,Standard Class,Toby Braunhardt,Consumer,Khuzestan,Iran,EMEA,EMEA,OFF-BIC-10001458,Office Supplies,Art,"BIC Highlighters, Fluorescent",20.0,1,0.0,6.66,0.73,Medium,5,33.300000000000004,2013,January,1
US-2013-165505,2013-01-23,2013-01-27,Standard Class,Claudia Bergmann,Corporate,Vermont,United States,US,East,OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,8.0,6,0.0,2.7336,0.34,Medium,4,34.17,2013,January,1
SF-2013-7510,2013-01-24,2013-01-26,First Class,Dorothy Dickinson,Consumer,Kwazulu-natal,South Africa,Africa,Africa,TEC-HEW-10000839,Technology,Copiers,"Hewlett Wireless Fax, Color",382.0,1,0.0,76.32,85.14,Critical,2,19.979057591623032,2013,January,1
IN-2013-37747,2013-01-24,2013-01-29,Standard Class,Victoria Brennan,Corporate,Punjab,Pakistan,APAC,Central Asia,FUR-CH-10003581,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",728.0,2,0.2,145.476,37.41,Medium,5,19.982967032967032,2013,January,1
IT-2013-3876077,2013-01-24,2013-01-28,Standard Class,Guy Thornton,Consumer,South Holland,Netherlands,EU,Central,TEC-PH-10003683,Technology,Phones,"Motorola Audio Dock, VoIP",260.0,3,0.5,-109.35,33.73,High,4,-42.05769230769231,2013,January,1
ID-2013-23355,2013-01-24,2013-01-27,Second Class,Mathew Reese,Home Office,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-AR-10002681,Office Supplies,Art,"Boston Sketch Pad, Fluorescent",218.0,6,0.27,-12.0132,25.48,Medium,3,-5.510642201834862,2013,January,1
